,time,sensor_reading,sensor_id,sensor,company,fuel,location
114,2019-01-20 01:00:00,47.5664535440587,0,0,Solar Generation SA,Solar,NE
115,2019-01-20 05:00:00,52.683967195902135,0,0,Solar Generation SA,Solar,NE
116,2019-01-20 09:00:00,50.848246081634215,0,0,Solar Generation SA,Solar,NE
117,2019-01-20 13:00:00,49.62642826533377,0,0,Solar Generation SA,Solar,NE
118,2019-01-20 17:00:00,54.338569015674096,0,0,Solar Generation SA,Solar,NE
119,2019-01-20 21:00:00,50.15579599921651,0,0,Solar Generation SA,Solar,NE
120,2019-01-21 01:00:00,50.148510621809976,0,0,Solar Generation SA,Solar,NE
121,2019-01-21 05:00:00,51.87766915014351,0,0,Solar Generation SA,Solar,NE
122,2019-01-21 09:00:00,50.56579284658944,0,0,Solar Generation SA,Solar,NE
123,2019-01-21 13:00:00,51.40435827358621,0,0,Solar Generation SA,Solar,NE
124,2019-01-21 17:00:00,50.58674022408946,0,0,Solar Generation SA,Solar,NE
125,2019-01-21 21:00:00,52.880187094340386,0,0,Solar Generation SA,Solar,NE
126,2019-01-22 01:00:00,54.18635092224746,0,0,Solar Generation SA,Solar,NE
127,2019-01-22 05:00:00,50.643874139559934,0,0,Solar Generation SA,Solar,NE
128,2019-01-22 09:00:00,52.235287054551996,0,0,Solar Generation SA,Solar,NE
129,2019-01-22 13:00:00,49.56050988294933,0,0,Solar Generation SA,Solar,NE
130,2019-01-22 17:00:00,48.78745803858868,0,0,Solar Generation SA,Solar,NE
131,2019-01-22 21:00:00,54.70184552790345,0,0,Solar Generation SA,Solar,NE
132,2019-01-23 01:00:00,52.348039019162485,0,0,Solar Generation SA,Solar,NE
133,2019-01-23 05:00:00,51.474458137955615,0,0,Solar Generation SA,Solar,NE
134,2019-01-23 09:00:00,49.87300714808394,0,0,Solar Generation SA,Solar,NE
135,2019-01-23 13:00:00,49.57880531231402,0,0,Solar Generation SA,Solar,NE
136,2019-01-23 17:00:00,51.578878381048405,0,0,Solar Generation SA,Solar,NE
137,2019-01-23 21:00:00,52.81460578714109,0,0,Solar Generation SA,Solar,NE
138,2019-01-24 01:00:00,47.35524710680085,0,0,Solar Generation SA,Solar,NE
139,2019-01-24 05:00:00,52.22653031218037,0,0,Solar Generation SA,Solar,NE
140,2019-01-24 09:00:00,48.21434258275557,0,0,Solar Generation SA,Solar,NE
141,2019-01-24 13:00:00,50.750519774161376,0,0,Solar Generation SA,Solar,NE
142,2019-01-24 17:00:00,51.82347505741985,0,0,Solar Generation SA,Solar,NE
143,2019-01-24 21:00:00,49.61668203918821,0,0,Solar Generation SA,Solar,NE
144,2019-01-25 01:00:00,48.56902324506196,0,0,Solar Generation SA,Solar,NE
145,2019-01-25 05:00:00,52.565576570608144,0,0,Solar Generation SA,Solar,NE
146,2019-01-25 09:00:00,51.58760634447414,0,0,Solar Generation SA,Solar,NE
147,2019-01-25 13:00:00,54.98486726951391,0,0,Solar Generation SA,Solar,NE
148,2019-01-25 17:00:00,51.278720148066135,0,0,Solar Generation SA,Solar,NE
149,2019-01-25 21:00:00,52.55317206031162,0,0,Solar Generation SA,Solar,NE
150,2019-01-26 01:00:00,53.55595612605673,0,0,Solar Generation SA,Solar,NE
151,2019-01-26 05:00:00,51.09061367960202,0,0,Solar Generation SA,Solar,NE
152,2019-01-26 09:00:00,53.35861278621036,0,0,Solar Generation SA,Solar,NE
153,2019-01-26 13:00:00,49.28804251282252,0,0,Solar Generation SA,Solar,NE
154,2019-01-26 17:00:00,49.86613380261471,0,0,Solar Generation SA,Solar,NE
155,2019-01-26 21:00:00,50.28445909310826,0,0,Solar Generation SA,Solar,NE
156,2019-01-27 01:00:00,52.514028545789806,0,0,Solar Generation SA,Solar,NE
157,2019-01-27 05:00:00,54.66491518473285,0,0,Solar Generation SA,Solar,NE
158,2019-01-27 09:00:00,51.410087200515804,0,0,Solar Generation SA,Solar,NE
159,2019-01-27 13:00:00,49.708349516924,0,0,Solar Generation SA,Solar,NE
160,2019-01-27 17:00:00,53.02460639613127,0,0,Solar Generation SA,Solar,NE
161,2019-01-27 21:00:00,53.2124555605603,0,0,Solar Generation SA,Solar,NE
162,2019-01-28 01:00:00,51.30621729320461,0,0,Solar Generation SA,Solar,NE
163,2019-01-28 05:00:00,54.71518751284209,0,0,Solar Generation SA,Solar,NE
164,2019-01-28 09:00:00,54.45361204165865,0,0,Solar Generation SA,Solar,NE
165,2019-01-28 13:00:00,51.41756922635267,0,0,Solar Generation SA,Solar,NE
166,2019-01-28 17:00:00,49.60928226786995,0,0,Solar Generation SA,Solar,NE
167,2019-01-28 21:00:00,50.127298372527974,0,0,Solar Generation SA,Solar,NE
168,2019-01-29 01:00:00,51.22391767515103,0,0,Solar Generation SA,Solar,NE
169,2019-01-29 05:00:00,53.70302995537444,0,0,Solar Generation SA,Solar,NE
170,2019-01-29 09:00:00,50.12831262529829,0,0,Solar Generation SA,Solar,NE
171,2019-01-29 13:00:00,53.72600453199752,0,0,Solar Generation SA,Solar,NE
172,2019-01-29 17:00:00,55.604531799775735,0,0,Solar Generation SA,Solar,NE
173,2019-01-29 21:00:00,50.84308335604156,0,0,Solar Generation SA,Solar,NE
174,2019-01-30 01:00:00,52.09275270026637,0,0,Solar Generation SA,Solar,NE
175,2019-01-30 05:00:00,51.50684246265718,0,0,Solar Generation SA,Solar,NE
176,2019-01-30 09:00:00,50.49942566312836,0,0,Solar Generation SA,Solar,NE
177,2019-01-30 13:00:00,49.75829451836587,0,0,Solar Generation SA,Solar,NE
178,2019-01-30 17:00:00,49.153479788593145,0,0,Solar Generation SA,Solar,NE
179,2019-01-30 21:00:00,50.727113606752255,0,0,Solar Generation SA,Solar,NE
180,2019-01-31 01:00:00,52.60383660260493,0,0,Solar Generation SA,Solar,NE
181,2019-01-31 05:00:00,53.58439645287765,0,0,Solar Generation SA,Solar,NE
182,2019-01-31 09:00:00,51.06387091744733,0,0,Solar Generation SA,Solar,NE
183,2019-01-31 13:00:00,52.99067927508318,0,0,Solar Generation SA,Solar,NE
184,2019-01-31 17:00:00,49.84940815359644,0,0,Solar Generation SA,Solar,NE
185,2019-01-31 21:00:00,50.72266908281504,0,0,Solar Generation SA,Solar,NE
186,2019-02-01 01:00:00,54.738923375399594,0,0,Solar Generation SA,Solar,NE
187,2019-02-01 05:00:00,52.462676807470125,0,0,Solar Generation SA,Solar,NE
188,2019-02-01 09:00:00,54.104230002795255,0,0,Solar Generation SA,Solar,NE
189,2019-02-01 13:00:00,53.47673465846395,0,0,Solar Generation SA,Solar,NE
190,2019-02-01 17:00:00,54.12566221364394,0,0,Solar Generation SA,Solar,NE
191,2019-02-01 21:00:00,53.40604189775702,0,0,Solar Generation SA,Solar,NE
192,2019-02-02 01:00:00,52.90654660043538,0,0,Solar Generation SA,Solar,NE
193,2019-02-02 05:00:00,52.59136240929832,0,0,Solar Generation SA,Solar,NE
194,2019-02-02 09:00:00,55.71370569539158,0,0,Solar Generation SA,Solar,NE
195,2019-02-02 13:00:00,47.04953859226154,0,0,Solar Generation SA,Solar,NE
196,2019-02-02 17:00:00,50.95066318142263,0,0,Solar Generation SA,Solar,NE
197,2019-02-02 21:00:00,54.770988420571264,0,0,Solar Generation SA,Solar,NE
198,2019-02-03 01:00:00,51.52567513491203,0,0,Solar Generation SA,Solar,NE
199,2019-02-03 05:00:00,52.266591678002875,0,0,Solar Generation SA,Solar,NE
200,2019-02-03 09:00:00,51.21576424680715,0,0,Solar Generation SA,Solar,NE
201,2019-02-03 13:00:00,48.97120242139329,0,0,Solar Generation SA,Solar,NE
202,2019-02-03 17:00:00,52.762041647715776,0,0,Solar Generation SA,Solar,NE
203,2019-02-03 21:00:00,50.570561891989,0,0,Solar Generation SA,Solar,NE
204,2019-02-04 01:00:00,50.95038417982565,0,0,Solar Generation SA,Solar,NE
205,2019-02-04 05:00:00,54.92775419894993,0,0,Solar Generation SA,Solar,NE
206,2019-02-04 09:00:00,54.81887625723963,0,0,Solar Generation SA,Solar,NE
207,2019-02-04 13:00:00,52.27017205638726,0,0,Solar Generation SA,Solar,NE
208,2019-02-04 17:00:00,48.191539867840746,0,0,Solar Generation SA,Solar,NE
209,2019-02-04 21:00:00,49.35478024669703,0,0,Solar Generation SA,Solar,NE
210,2019-02-05 01:00:00,54.28017873735269,0,0,Solar Generation SA,Solar,NE
211,2019-02-05 05:00:00,53.11355098848263,0,0,Solar Generation SA,Solar,NE
212,2019-02-05 09:00:00,50.398299879528125,0,0,Solar Generation SA,Solar,NE
213,2019-02-05 13:00:00,53.62682661423464,0,0,Solar Generation SA,Solar,NE
214,2019-02-05 17:00:00,49.34377686231766,0,0,Solar Generation SA,Solar,NE
215,2019-02-05 21:00:00,50.93026646487153,0,0,Solar Generation SA,Solar,NE
216,2019-02-06 01:00:00,50.36957617661191,0,0,Solar Generation SA,Solar,NE
217,2019-02-06 05:00:00,51.096317708102795,0,0,Solar Generation SA,Solar,NE
218,2019-02-06 09:00:00,53.04313025557738,0,0,Solar Generation SA,Solar,NE
219,2019-02-06 13:00:00,52.39874036194553,0,0,Solar Generation SA,Solar,NE
220,2019-02-06 17:00:00,50.368423153545464,0,0,Solar Generation SA,Solar,NE
221,2019-02-06 21:00:00,49.6392091931554,0,0,Solar Generation SA,Solar,NE
222,2019-02-07 01:00:00,49.92378080493336,0,0,Solar Generation SA,Solar,NE
223,2019-02-07 05:00:00,51.01971319980786,0,0,Solar Generation SA,Solar,NE
224,2019-02-07 09:00:00,56.82831625991166,0,0,Solar Generation SA,Solar,NE
225,2019-02-07 13:00:00,52.519993910207454,0,0,Solar Generation SA,Solar,NE
226,2019-02-07 17:00:00,52.635610265701025,0,0,Solar Generation SA,Solar,NE
227,2019-02-07 21:00:00,54.62931339630117,0,0,Solar Generation SA,Solar,NE
228,2019-02-08 01:00:00,50.3755808857649,0,0,Solar Generation SA,Solar,NE
229,2019-02-08 05:00:00,53.10913850892817,0,0,Solar Generation SA,Solar,NE
230,2019-02-08 09:00:00,48.006273083915566,0,0,Solar Generation SA,Solar,NE
231,2019-02-08 13:00:00,48.607544397798726,0,0,Solar Generation SA,Solar,NE
232,2019-02-08 17:00:00,53.95853976948609,0,0,Solar Generation SA,Solar,NE
233,2019-02-08 21:00:00,52.84626080631322,0,0,Solar Generation SA,Solar,NE
234,2019-02-09 01:00:00,53.115062374596626,0,0,Solar Generation SA,Solar,NE
235,2019-02-09 05:00:00,53.218243752211045,0,0,Solar Generation SA,Solar,NE
236,2019-02-09 09:00:00,55.551788140606384,0,0,Solar Generation SA,Solar,NE
237,2019-02-09 13:00:00,54.87356355244724,0,0,Solar Generation SA,Solar,NE
238,2019-02-09 17:00:00,52.00890793956403,0,0,Solar Generation SA,Solar,NE
239,2019-02-09 21:00:00,50.854372740881196,0,0,Solar Generation SA,Solar,NE
240,2019-02-10 01:00:00,51.20480188877779,0,0,Solar Generation SA,Solar,NE
241,2019-02-10 05:00:00,50.28155428760439,0,0,Solar Generation SA,Solar,NE
242,2019-02-10 09:00:00,50.57626486561453,0,0,Solar Generation SA,Solar,NE
243,2019-02-10 13:00:00,54.512072617272786,0,0,Solar Generation SA,Solar,NE
244,2019-02-10 17:00:00,53.220473488479556,0,0,Solar Generation SA,Solar,NE
245,2019-02-10 21:00:00,51.897686507901795,0,0,Solar Generation SA,Solar,NE
246,2019-02-11 01:00:00,49.84724958940049,0,0,Solar Generation SA,Solar,NE
247,2019-02-11 05:00:00,55.046201110349124,0,0,Solar Generation SA,Solar,NE
248,2019-02-11 09:00:00,52.161483267723725,0,0,Solar Generation SA,Solar,NE
249,2019-02-11 13:00:00,53.237677393127456,0,0,Solar Generation SA,Solar,NE
250,2019-02-11 17:00:00,50.955067796135836,0,0,Solar Generation SA,Solar,NE
251,2019-02-11 21:00:00,50.472936887597164,0,0,Solar Generation SA,Solar,NE
252,2019-02-12 01:00:00,52.83276546729469,0,0,Solar Generation SA,Solar,NE
253,2019-02-12 05:00:00,51.840139574761196,0,0,Solar Generation SA,Solar,NE
254,2019-02-12 09:00:00,52.42029395835429,0,0,Solar Generation SA,Solar,NE
255,2019-02-12 13:00:00,52.00863355141042,0,0,Solar Generation SA,Solar,NE
256,2019-02-12 17:00:00,55.859775222374026,0,0,Solar Generation SA,Solar,NE
257,2019-02-12 21:00:00,54.161024471124804,0,0,Solar Generation SA,Solar,NE
258,2019-02-13 01:00:00,53.42497866194093,0,0,Solar Generation SA,Solar,NE
259,2019-02-13 05:00:00,54.02576402140843,0,0,Solar Generation SA,Solar,NE
260,2019-02-13 09:00:00,56.10385755216306,0,0,Solar Generation SA,Solar,NE
261,2019-02-13 13:00:00,49.904273208776196,0,0,Solar Generation SA,Solar,NE
262,2019-02-13 17:00:00,53.556141561769856,0,0,Solar Generation SA,Solar,NE
263,2019-02-13 21:00:00,53.63461188475366,0,0,Solar Generation SA,Solar,NE
264,2019-02-14 01:00:00,51.71157508745405,0,0,Solar Generation SA,Solar,NE
265,2019-02-14 05:00:00,50.47207649146299,0,0,Solar Generation SA,Solar,NE
266,2019-02-14 09:00:00,52.750687485381036,0,0,Solar Generation SA,Solar,NE
267,2019-02-14 13:00:00,52.28898343687927,0,0,Solar Generation SA,Solar,NE
268,2019-02-14 17:00:00,53.2775539069212,0,0,Solar Generation SA,Solar,NE
269,2019-02-14 21:00:00,53.80428245631951,0,0,Solar Generation SA,Solar,NE
270,2019-02-15 01:00:00,49.90722362311882,0,0,Solar Generation SA,Solar,NE
271,2019-02-15 05:00:00,53.567045693328964,0,0,Solar Generation SA,Solar,NE
272,2019-02-15 09:00:00,50.78650479707403,0,0,Solar Generation SA,Solar,NE
273,2019-02-15 13:00:00,53.16942859333522,0,0,Solar Generation SA,Solar,NE
274,2019-02-15 17:00:00,53.81925445441448,0,0,Solar Generation SA,Solar,NE
275,2019-02-15 21:00:00,53.89660408014162,0,0,Solar Generation SA,Solar,NE
276,2019-02-16 01:00:00,57.322817674639225,0,0,Solar Generation SA,Solar,NE
277,2019-02-16 05:00:00,48.32164221978044,0,0,Solar Generation SA,Solar,NE
278,2019-02-16 09:00:00,52.65259770296898,0,0,Solar Generation SA,Solar,NE
279,2019-02-16 13:00:00,51.70974599381882,0,0,Solar Generation SA,Solar,NE
280,2019-02-16 17:00:00,51.556162588165094,0,0,Solar Generation SA,Solar,NE
281,2019-02-16 21:00:00,55.425827247992764,0,0,Solar Generation SA,Solar,NE
282,2019-02-17 01:00:00,50.839375725812104,0,0,Solar Generation SA,Solar,NE
283,2019-02-17 05:00:00,51.179294900148975,0,0,Solar Generation SA,Solar,NE
284,2019-02-17 09:00:00,52.54433858049666,0,0,Solar Generation SA,Solar,NE
285,2019-02-17 13:00:00,48.35928296479312,0,0,Solar Generation SA,Solar,NE
286,2019-02-17 17:00:00,49.816756128304874,0,0,Solar Generation SA,Solar,NE
287,2019-02-17 21:00:00,49.275324916807776,0,0,Solar Generation SA,Solar,NE
288,2019-02-18 01:00:00,51.994217208870964,0,0,Solar Generation SA,Solar,NE
289,2019-02-18 05:00:00,52.507452779089135,0,0,Solar Generation SA,Solar,NE
290,2019-02-18 09:00:00,53.37897561557616,0,0,Solar Generation SA,Solar,NE
291,2019-02-18 13:00:00,53.238480770525584,0,0,Solar Generation SA,Solar,NE
292,2019-02-18 17:00:00,52.70288911865352,0,0,Solar Generation SA,Solar,NE
293,2019-02-18 21:00:00,54.43461568549224,0,0,Solar Generation SA,Solar,NE
294,2019-02-19 01:00:00,54.59310995974413,0,0,Solar Generation SA,Solar,NE
295,2019-02-19 05:00:00,54.63388374033997,0,0,Solar Generation SA,Solar,NE
296,2019-02-19 09:00:00,53.644600141626796,0,0,Solar Generation SA,Solar,NE
297,2019-02-19 13:00:00,54.57242339891498,0,0,Solar Generation SA,Solar,NE
298,2019-02-19 17:00:00,53.56956044259356,0,0,Solar Generation SA,Solar,NE
299,2019-02-19 21:00:00,55.28468176532991,0,0,Solar Generation SA,Solar,NE
300,2019-02-20 01:00:00,55.02986689111292,0,0,Solar Generation SA,Solar,NE
301,2019-02-20 05:00:00,51.0741079562803,0,0,Solar Generation SA,Solar,NE
302,2019-02-20 09:00:00,52.12031647026742,0,0,Solar Generation SA,Solar,NE
303,2019-02-20 13:00:00,52.064043248301665,0,0,Solar Generation SA,Solar,NE
304,2019-02-20 17:00:00,51.627143635070155,0,0,Solar Generation SA,Solar,NE
305,2019-02-20 21:00:00,54.497117656943686,0,0,Solar Generation SA,Solar,NE
306,2019-02-21 01:00:00,54.12906749955901,0,0,Solar Generation SA,Solar,NE
307,2019-02-21 05:00:00,52.65414315459047,0,0,Solar Generation SA,Solar,NE
308,2019-02-21 09:00:00,51.07912155389867,0,0,Solar Generation SA,Solar,NE
309,2019-02-21 13:00:00,52.425255328155544,0,0,Solar Generation SA,Solar,NE
310,2019-02-21 17:00:00,53.76928673787708,0,0,Solar Generation SA,Solar,NE
311,2019-02-21 21:00:00,50.68945024530392,0,0,Solar Generation SA,Solar,NE
312,2019-02-22 01:00:00,51.813580583272035,0,0,Solar Generation SA,Solar,NE
313,2019-02-22 05:00:00,53.187271639755565,0,0,Solar Generation SA,Solar,NE
314,2019-02-22 09:00:00,54.78063191006052,0,0,Solar Generation SA,Solar,NE
315,2019-02-22 13:00:00,55.47580717356675,0,0,Solar Generation SA,Solar,NE
316,2019-02-22 17:00:00,54.52405047102256,0,0,Solar Generation SA,Solar,NE
317,2019-02-22 21:00:00,53.00731305703006,0,0,Solar Generation SA,Solar,NE
318,2019-02-23 01:00:00,56.12219886551024,0,0,Solar Generation SA,Solar,NE
319,2019-02-23 05:00:00,54.36371633076036,0,0,Solar Generation SA,Solar,NE
320,2019-02-23 09:00:00,51.10654284516676,0,0,Solar Generation SA,Solar,NE
321,2019-02-23 13:00:00,51.073329756751704,0,0,Solar Generation SA,Solar,NE
322,2019-02-23 17:00:00,54.69297206809875,0,0,Solar Generation SA,Solar,NE
323,2019-02-23 21:00:00,55.56821787814192,0,0,Solar Generation SA,Solar,NE
